rep,n,d,p,sq,vol,area,dist,step
50000,5,1,0.45000000000000023,2812672,946949,3334422,73556.79390675153,222583
50000,5,1,0.46000000000000024,2875144,1031086,3602396,76153.76661199836,231439
50000,5,1,0.47000000000000025,2935702,1099389,3810654,78053.49062060859,237720
50000,5,1,0.48000000000000026,2999254,1178584,4051158,80038.17255116686,244473
50000,5,1,0.49000000000000027,3064794,1269201,4321138,82960.69809052616,251436
50000,5,1,0.5000000000000002,3127088,1347466,4552398,84713.48408327255,257215
50000,5,1,0.5100000000000002,3187444,1415783,4735050,85845.94617738144,259646
50000,5,1,0.5200000000000002,3250922,1513142,5013312,88694.75243500604,266447
50000,5,1,0.5300000000000002,3313899,1594499,5228058,90553.80647171856,268754
50000,5,1,0.5400000000000003,3375881,1677630,5444198,92496.32086811936,272014
50000,5,1,0.5500000000000003,3439533,1756420,5637928,94087.04212542855,272837
50000,5,1,0.5600000000000003,3498735,1831340,5815424,95575.82550890443,274024
50000,5,1,0.5700000000000003,3561735,1921687,6031016,97838.05582354915,277462
50000,5,1,0.5800000000000003,3623112,2029723,6293904,100882.12476995548,281187
50000,5,1,0.5900000000000003,3687926,2098639,6423864,101867.59686915572,279735
50000,5,1,0.6000000000000003,3750563,2178882,6587948,103457.84043900746,279512
50000,5,1,0.6100000000000003,3811833,2267296,6765388,105544.89595300605,281054
50000,5,1,0.6200000000000003,3875772,2351943,6921166,107217.72993530963,282185
50000,5,1,0.6300000000000003,3937905,2430379,7047828,108725.4228031963,280004
50000,5,1,0.6400000000000003,3999885,2519017,7205788,110632.08416363824,281785
50000,5,1,0.6500000000000004,4063116,2597629,7316624,112019.69240454164,280612
50000,5,1,0.6600000000000004,4126333,2684388,7447662,113782.84832987998,280839
50000,5,1,0.6700000000000004,4187105,2778793,7596698,115933.44773772958,282547
50000,5,1,0.6800000000000004,4248714,2877348,7737378,118082.72663750347,283907
50000,5,1,0.6900000000000004,4313294,2962005,7832680,119550.2903320152,283502
50000,5,1,0.7000000000000004,4373271,3034595,7893864,120645.41054401571,283049
50000,5,1,0.7100000000000004,4437158,3135318,8016136,122796.0099518653,284807
50000,5,1,0.7200000000000004,4499944,3238958,8134030,124947.21705486947,286038
50000,5,1,0.7300000000000004,4562614,3333298,8210220,126704.12426890185,286591
50000,5,1,0.7400000000000004,4624217,3416829,8272126,128119.334134341,286833
50000,5,1,0.7500000000000004,4687773,3510350,8330200,129779.10290960992,287369
50000,5,1,0.7600000000000005,4750764,3615080,8417276,131846.70747223226,289123
50000,5,1,0.7700000000000005,4810669,3684874,8418720,132660.77135178758,288800
50000,5,1,0.7800000000000005,4875714,3803898,8504596,135065.32197430226,291031
50000,5,1,0.7900000000000005,4937726,3908546,8560932,137064.10860623172,293264
50000,5,1,0.8000000000000005,5000449,3987143,8544344,137974.70322939553,292957
50000,5,1,0.8100000000000005,5061612,4090460,8581196,139873.49501610137,295040
50000,5,1,0.8200000000000005,5125517,4214632,8642162,142301.83024830683,298242
50000,5,1,0.8300000000000005,5187625,4299940,8611284,143424.19917160863,298789
50000,5,1,0.8400000000000005,5250153,4402777,8612974,145097.36025171596,300766
50000,5,1,0.8500000000000005,5312990,4524253,8642992,147369.8109112406,304039
50000,5,1,0.8600000000000005,5373813,4630082,8627892,149084.54121072948,306402
50000,5,1,0.8700000000000006,5438615,4730913,8584528,150522.14338100803,308380
50000,5,1,0.8800000000000006,5501066,4846810,8566756,152468.96848871055,311460
50000,5,1,0.8900000000000006,5563142,4941571,8501624,153712.58096854188,313182
50000,5,1,0.9000000000000006,5626072,5060364,8466092,155669.7983810898,316434
50000,5,1,0.9100000000000006,5687819,5172481,8411126,157387.9927821938,319411
50000,5,1,0.9200000000000006,5748471,5297633,8373954,159525.3434787284,323339
50000,5,1,0.9300000000000006,5813726,5406148,8275376,160962.94564900696,325970
50000,5,1,0.9400000000000006,5873891,5520089,8199056,162688.06825334122,329163
50000,5,1,0.9500000000000006,5937346,5639485,8105806,164447.83187382677,332526
50000,5,1,0.9600000000000006,6000145,5765322,8011398,166370.4082702234,336316
50000,5,1,0.9700000000000006,6062597,5881530,7894628,167991.60782610378,339521
50000,5,1,0.9800000000000006,6125067,6004684,7774664,169772.1560562801,343079
50000,5,1,0.9900000000000007,6187441,6125292,7641088,171452.2453396177,346465
50000,5,1,1.0000000000000007,6250000,6250000,7500000,173205.08075687298,350000
50000,5,2,0.01,78128,5,29,1.0,-49995
50000,5,2,0.02,310940,21,124,2.0,-49979
50000,5,2,0.03,701890,50,289,11.0,-49950
50000,5,2,0.04,1247107,103,605,12.414213562373096,-49897
50000,5,2,0.05,1948722,162,933,31.485281374238575,-49842
50000,5,2,0.060000000000000005,2813241,257,1471,57.028485141103616,-49749
50000,5,2,0.07,3825463,378,2124,98.4787075562701,-49647
50000,5,2,0.08,5011322,591,3296,172.28109239497226,-49453
50000,5,2,0.09,6318838,898,4942,287.83985199669115,-49195
50000,5,2,0.09999999999999999,7814292,1125,6126,382.16692202790404,-49014
50000,5,2,0.10999999999999999,9435139,1285,7020,403.82249460617396,-48879
50000,5,2,0.11999999999999998,11247286,1720,9325,558.2738861008404,-48536
50000,5,2,0.12999999999999998,13187551,1990,10706,676.6769727319648,-48327
50000,5,2,0.13999999999999999,15324178,2741,14587,914.4738093331375,-47798
50000,5,2,0.15,17596910,3562,18829,1182.8981210137263,-47236
50000,5,2,0.16,20008700,4523,23753,1496.1698327534384,-46551
50000,5,2,0.17,22547512,5500,28740,1806.861352354661,-45933
50000,5,2,0.18000000000000002,25299320,6890,35796,2174.877588657527,-45182
50000,5,2,0.19000000000000003,28230188,9072,46769,2770.4131916398837,-43857
50000,5,2,0.20000000000000004,31233853,11070,56782,3282.1697487534802,-42796
50000,5,2,0.21000000000000005,34419473,12730,65028,3603.9261809747354,-42078
50000,5,2,0.22000000000000006,37764576,16807,85314,4473.877624555947,-40093
50000,5,2,0.23000000000000007,41279950,19589,99265,5175.062594763735,-38702
50000,5,2,0.24000000000000007,45005731,25701,129483,6382.409764402358,-36025
50000,5,2,0.25000000000000006,48853096,31550,158062,7361.0679031801,-33966
50000,5,2,0.26000000000000006,52797177,37045,185166,8239.612407733239,-31785
50000,5,2,0.2700000000000001,56924242,46460,231301,9692.859732746976,-28470
50000,5,2,0.2800000000000001,61212108,55986,277887,11090.297890967087,-25217
50000,5,2,0.2900000000000001,65593640,73879,364780,13310.206327717755,-20017
50000,5,2,0.3000000000000001,70259029,94951,467192,15496.267756066998,-14636
50000,5,2,0.3100000000000001,74970508,115671,567522,17415.746912479164,-9500
50000,5,2,0.3200000000000001,79833324,163887,800926,21770.85582691704,1419
50000,5,2,0.3300000000000001,84753468,214051,1042331,25303.51825825151,10746
50000,5,2,0.34000000000000014,89944018,293491,1424896,30254.48483558143,23857
50000,5,2,0.35000000000000014,95221558,430459,2082619,37286.56749429077,44328
50000,5,2,0.36000000000000015,100541156,603296,2911387,43533.98473225845,64305
50000,5,2,0.37000000000000016,105996762,891201,4288745,53290.15115392126,94211
50000,5,2,0.38000000000000017,111434016,1368918,6568871,66266.54861976566,137120
50000,5,2,0.3900000000000002,116735383,2048403,9802471,78959.57274171403,181286
50000,5,2,0.4000000000000002,122064305,2961361,14131266,92378.21376537906,232885
50000,5,2,0.4100000000000002,127083029,4281887,20374915,106777.23354187878,291312
50000,5,2,0.4200000000000002,131588547,6180267,29324305,124537.09189580195,363637
50000,5,2,0.4300000000000002,136007037,8309580,39306347,137853.72243105032,421582
50000,5,2,0.4400000000000002,140058458,11265368,53111788,156679.44844943355,497296
50000,5,2,0.45000000000000023,143468529,14600547,68609738,172582.79522660526,563065
50000,5,2,0.46000000000000024,146783288,18527263,86741638,188861.38087394828,626219
50000,5,2,0.47000000000000025,149496395,22984355,107202115,205733.24449233687,686707
50000,5,2,0.48000000000000026,153003906,27107464,125908377,217566.96030366648,715468
50000,5,2,0.49000000000000027,155699905,31815266,147159807,231250.24627959327,751013
50000,5,2,0.5000000000000002,158906894,36380448,167526118,243462.32186925042,767335
50000,5,2,0.5100000000000002,161522494,41473932,190092486,255851.09504297684,786955
50000,5,2,0.5200000000000002,164819111,46407723,211681351,267242.099381985,798835
50000,5,2,0.5300000000000002,167329665,51972418,235885653,281154.5952451399,810105
50000,5,2,0.5400000000000003,170114535,57950009,261634360,294633.6304626797,822809
50000,5,2,0.5500000000000003,172698955,63760826,286304429,307186.41818229965,828815
50000,5,2,0.5600000000000003,175010128,69975802,312507868,321348.38443269784,835763
50000,5,2,0.5700000000000003,178515824,75230747,334086754,329845.72679139033,831175
50000,5,2,0.5800000000000003,180893598,81913792,361629659,342689.38350426714,835306
50000,5,2,0.5900000000000003,182375765,89513657,392848398,358897.3220701759,845048
50000,5,2,0.6000000000000003,184806818,96432665,420644676,371219.8202838678,848568
50000,5,2,0.6100000000000003,187608808,102970904,446370243,381490.50606770936,847442
50000,5,2,0.6200000000000003,189129652,111127227,478680862,396194.58929991856,853525
50000,5,2,0.6300000000000003,189261986,120822789,517094539,415162.2699572337,873075
50000,5,2,0.6400000000000003,192134714,127848045,543559367,423942.9048025608,869646
50000,5,2,0.6500000000000004,192799146,137134866,579195806,439694.5267916081,883094
50000,5,2,0.6600000000000004,195981148,144313865,605376538,447298.1820758564,879590
50000,5,2,0.6700000000000004,194695777,156011771,649891361,467728.9334115878,903136
50000,5,2,0.6800000000000004,196273362,164932849,682239584,479181.1443862542,908676
50000,5,2,0.6900000000000004,197068146,174919275,718434128,492368.43888634094,921277
50000,5,2,0.7000000000000004,195657416,187127561,763032487,511466.26585601695,945351
50000,5,2,0.7100000000000004,196320339,197373735,798905369,523442.19477692776,955125
50000,5,2,0.7200000000000004,197404261,207669861,834351995,535309.5308588981,967908
50000,5,2,0.7300000000000004,195010465,221342163,882595539,554315.2421607918,993510
50000,5,2,0.7400000000000004,194405011,233332729,923223444,568167.3733633546,1010783
50000,5,2,0.7500000000000004,192626995,246929424,969491652,584666.6164552569,1034334
50000,5,2,0.7600000000000005,189518593,261803573,1019839564,603574.7820045985,1062671
50000,5,2,0.7700000000000005,188718605,274569091,1061091080,616384.8048555811,1080604
50000,5,2,0.7800000000000005,186401709,288950628,1107692339,631973.0294272657,1104078
50000,5,2,0.7900000000000005,184290813,303265175,1153087227,646246.9301647574,1125327
50000,5,2,0.8000000000000005,181388819,318518699,1201121114,661968.1101883003,1149705
50000,5,2,0.8100000000000005,176054726,336375470,1257870458,681832.9514332742,1182648
50000,5,2,0.8200000000000005,173697716,351797598,1304320229,695118.2430546014,1203598
50000,5,2,0.8300000000000005,168913944,369314628,1357607589,712534.624252921,1232204
50000,5,2,0.8400000000000005,163687607,387743057,1412957327,730056.6110835184,1261590
50000,5,2,0.8500000000000005,155344076,409049459,1477568199,752568.5868237254,1299383
50000,5,2,0.8600000000000005,148616535,429211448,1536539026,771195.6220695489,1331391
50000,5,2,0.8700000000000006,142666741,448666359,1591812046,787860.85407866,1359437
50000,5,2,0.8800000000000006,135382427,469685163,1651158203,805944.0253709083,1390615
50000,5,2,0.8900000000000006,128232188,490542438,1708655713,823132.8975851786,1419699
50000,5,2,0.9000000000000006,119717174,513162679,1770705048,842050.3565053983,1452491
50000,5,2,0.9100000000000006,111555665,535505975,1830321321,859505.9645440335,1482672
50000,5,2,0.9200000000000006,101634072,559749525,1894852090,878981.143824289,1516824
50000,5,2,0.9300000000000006,91741250,584122386,1958204357,897624.9387169135,1549232
50000,5,2,0.9400000000000006,80798106,609657788,2023703752,917141.6872165505,1583457
50000,5,2,0.9500000000000006,68285564,636762370,2092783247,938238.0660526863,1620743
50000,5,2,0.9600000000000006,53009481,666996703,2170001010,962410.5671230567,1663585
50000,5,2,0.9700000000000006,42446164,692601839,2230319138,978975.9010466038,1692839
50000,5,2,0.9800000000000006,28823534,721498963,2299349827,999157.7570563456,1728704
50000,5,2,0.9900000000000007,16429271,749253475,2362777444,1.0168454599031945e6,1760157
50000,5,2,1.0000000000000007,0,781250000,2437500000,1.0392304845401583e6,1800000
50000,7,1,0.01,171965,515,3038,25.0,514
50000,7,1,0.02,343219,1111,6412,114.72792206135783,1104
50000,7,1,0.03,514128,1839,10402,272.688516026388,1818
50000,7,1,0.04,686626,2596,14316,510.3577808060385,2527
50000,7,1,0.05,859324,3521,19102,773.9513245392965,3382
50000,7,1,0.060000000000000005,1028981,4603,24522,1165.7228260044767,4402
50000,7,1,0.07,1201224,5556,29180,1518.472308835033,5248
50000,7,1,0.08,1372449,6883,35442,2004.0541034252146,6375
50000,7,1,0.09,1541751,8422,42566,2578.2847302325363,7659
50000,7,1,0.09999999999999999,1716123,10426,51458,3357.360383994816,9201
50000,7,1,0.10999999999999999,1884818,12485,60654,4080.8515786297808,10760
50000,7,1,0.11999999999999998,2056383,14690,70322,4958.49238042444,12459
50000,7,1,0.12999999999999998,2229321,17645,82804,5944.766731948163,14365
50000,7,1,0.13999999999999999,2402370,20674,95520,6897.122402338886,16303
50000,7,1,0.15,2574409,24416,111114,8141.881143691839,18733
50000,7,1,0.16,2744586,30598,136770,10081.021424483291,22566
50000,7,1,0.17,2915291,35351,155814,11353.004926097112,25129
50000,7,1,0.18000000000000002,3086642,42395,183808,13240.741164708908,28975
50000,7,1,0.19000000000000003,3257431,49645,212698,14963.79505479398,32579
50000,7,1,0.20000000000000004,3431571,58157,245844,16707.184626694747,36447
50000,7,1,0.21000000000000005,3601590,71518,298454,19516.363308295815,42322
50000,7,1,0.22000000000000006,3772154,85736,353478,22293.900024543324,48717
50000,7,1,0.23000000000000007,3946719,98499,402228,24080.0116330975,53199
50000,7,1,0.24000000000000007,4114788,118529,478044,27403.356068575045,60335
50000,7,1,0.25000000000000006,4284915,139986,560080,30380.442343024017,68139
50000,7,1,0.26000000000000006,4459111,169913,672336,33853.33021781298,77182
50000,7,1,0.2700000000000001,4633730,203708,799442,37692.81251268958,87597
50000,7,1,0.2800000000000001,4802455,245263,953682,41595.98927134998,99068
50000,7,1,0.2900000000000001,4973391,289484,1116710,44895.032718300106,109321
50000,7,1,0.3000000000000001,5144391,343630,1314826,48934.46288873657,121938
50000,7,1,0.3100000000000001,5315759,404891,1539508,52899.10903562879,135268
50000,7,1,0.3200000000000001,5486754,486956,1837850,57889.409613217525,152406
50000,7,1,0.3300000000000001,5658058,577693,2164784,62114.10128971097,169599
50000,7,1,0.34000000000000014,5830342,681424,2536782,66862.68868232821,187171
50000,7,1,0.35000000000000014,6002926,787416,2912562,70197.1585211282,202669
50000,7,1,0.36000000000000015,6175289,932548,3424682,75355.16368451816,223652
50000,7,1,0.37000000000000016,6341911,1074236,3919738,79448.3336062632,242508
50000,7,1,0.38000000000000017,6516220,1246672,4520824,84377.04603649162,264094
50000,7,1,0.3900000000000002,6690488,1425015,5128260,88285.11820720125,281579
50000,7,1,0.4000000000000002,6861781,1622481,5797724,92655.78381152907,300078
50000,7,1,0.4100000000000002,7032000,1837507,6523898,97210.06044159814,320086
50000,7,1,0.4200000000000002,7202376,2040117,7185626,100722.7463547684,334799
50000,7,1,0.4300000000000002,7374472,2255610,7883328,104027.6533520331,348030
50000,7,1,0.4400000000000002,7545560,2464618,8543396,106822.43674903699,355295
50000,7,1,0.45000000000000023,7720238,2712078,9321840,111106.75317084232,367991
50000,7,1,0.46000000000000024,7888292,2929030,9983038,114130.68763208693,374459
50000,7,1,0.47000000000000025,8061759,3145362,10611928,117006.2317093055,377480
50000,7,1,0.48000000000000026,8232890,3371368,11257272,120066.97435282897,380126
50000,7,1,0.49000000000000027,8403704,3585305,11851560,122866.40030630057,381509
50000,7,1,0.5000000000000002,8572802,3826340,12514012,126584.18614561943,385339
50000,7,1,0.5100000000000002,8745525,4050305,13092070,129566.46895113497,385213
50000,7,1,0.5200000000000002,8919221,4270308,13638484,132499.54673718108,383089
50000,7,1,0.5300000000000002,9089831,4495395,14185898,135677.65980244023,385721
50000,7,1,0.5400000000000003,9261492,4739214,14762700,139192.70469267466,385491
50000,7,1,0.5500000000000003,9433815,4930269,15154416,141231.6092882876,381881
50000,7,1,0.5600000000000003,9605237,5157545,15633676,144298.34506039196,381908
50000,7,1,0.5700000000000003,9774895,5323880,15908628,145764.89537407388,377348
50000,7,1,0.5800000000000003,9945852,5594465,16475972,149882.52595077996,379956
50000,7,1,0.5900000000000003,10115799,5816548,16870756,152646.8112824731,378853
50000,7,1,0.6000000000000003,10291549,6030122,17202738,155022.5334715898,376923
50000,7,1,0.6100000000000003,10464306,6259525,17573374,157874.95564834788,377436
50000,7,1,0.6200000000000003,10630329,6480754,17914734,160573.780332987,377716
50000,7,1,0.6300000000000003,10803743,6654104,18074920,161874.8820691467,374539
50000,7,1,0.6400000000000003,10979054,6913174,18438828,165166.36212084928,375614
50000,7,1,0.6500000000000004,11146444,7127118,18686968,167451.81807656374,375597
50000,7,1,0.6600000000000004,11318782,7381837,19006188,170630.86335925222,378281
50000,7,1,0.6700000000000004,11488126,7628614,19269970,173525.46426290998,379556
50000,7,1,0.6800000000000004,11665651,7865400,19473302,175983.26730549557,379863
50000,7,1,0.6900000000000004,11835678,8140551,19765762,179400.84133629082,383156
50000,7,1,0.7000000000000004,12004497,8406889,19995248,182496.73670689046,385667
50000,7,1,0.7100000000000004,12177606,8612794,20061104,184215.65168547624,385621
50000,7,1,0.7200000000000004,12349543,8904319,20296736,187699.6024919953,389565
50000,7,1,0.7300000000000004,12521060,9099150,20290866,189103.47212302207,389260
50000,7,1,0.7400000000000004,12690311,9413246,20528224,192983.58376921178,394106
50000,7,1,0.7500000000000004,12863020,9678066,20614918,195639.32339387108,396459
50000,7,1,0.7600000000000005,13032945,9919375,20640390,197874.1746722922,398337
50000,7,1,0.7700000000000005,13204737,10152306,20613230,199818.04141504245,400101
50000,7,1,0.7800000000000005,13378965,10406601,20595012,202119.9369382957,402465
50000,7,1,0.7900000000000005,13549993,10698194,20643784,205175.2745628395,406822
50000,7,1,0.8000000000000005,13717427,10994115,20655282,208194.23912042446,411137
50000,7,1,0.8100000000000005,13892436,11224612,20514332,209882.98865779987,412879
50000,7,1,0.8200000000000005,14060686,11524107,20491942,212911.83978356735,417579
50000,7,1,0.8300000000000005,14234390,11799641,20373306,215312.96793951464,421013
50000,7,1,0.8400000000000005,14407559,12123350,20306318,218550.17089885272,426183
50000,7,1,0.8500000000000005,14577978,12374219,20105512,220467.55114282665,429073
50000,7,1,0.8600000000000005,14749102,12695592,19978354,223569.6541391747,434024
50000,7,1,0.8700000000000006,14921963,12985744,19757972,226011.84577784067,438196
50000,7,1,0.8800000000000006,15092169,13291711,19559432,228745.02195217749,442720
50000,7,1,0.8900000000000006,15264887,13602093,19314840,231436.62890713275,447366
50000,7,1,0.9000000000000006,15434985,13907468,19043236,234039.90127090222,451909
50000,7,1,0.9100000000000006,15605910,14212733,18737368,236554.8390434859,456461
50000,7,1,0.9200000000000006,15777047,14529859,18408640,239210.0729314823,461162
50000,7,1,0.9300000000000006,15948439,14820960,18019096,241392.4569490136,465173
50000,7,1,0.9400000000000006,16122184,15159141,17647370,244239.94847664968,470380
50000,7,1,0.9500000000000006,16291408,15464693,17223648,246588.60937170716,474767
50000,7,1,0.9600000000000006,16463278,15796759,16778848,249254.23556454896,479799
50000,7,1,0.9700000000000006,16634260,16131826,16313830,251935.45021465883,484903
50000,7,1,0.9800000000000006,16807296,16473665,15807018,254637.44947445948,490072
50000,7,1,0.9900000000000007,16979066,16816531,15271766,257313.46797214667,495201
50000,7,1,1.0000000000000007,17150000,17150000,14700000,259807.62113503958,500000
50000,9,1,0.01,363612,547,3234,23.0,546
50000,9,1,0.02,729453,1128,6514,114.78584445398431,1122
50000,9,1,0.03,1092853,1831,10350,273.62741588962075,1809
50000,9,1,0.04,1458091,2595,14390,486.86461528033266,2538
50000,9,1,0.05,1824993,3626,19614,841.9717705176653,3502
50000,9,1,0.060000000000000005,2187522,4592,24376,1204.431388069942,4387
50000,9,1,0.07,2551772,5563,29094,1519.1106052205444,5218
50000,9,1,0.08,2914385,7012,35942,2073.1106516170807,6473
50000,9,1,0.09,3280995,8611,43318,2682.225268294561,7790
50000,9,1,0.09999999999999999,3645300,10414,51470,3327.564269369046,9210
50000,9,1,0.10999999999999999,4007798,12614,61198,4171.117878757842,10888
50000,9,1,0.11999999999999998,4375520,14966,71584,4964.642438779885,12548
50000,9,1,0.12999999999999998,4739374,17596,82454,5932.230950912591,14292
50000,9,1,0.13999999999999999,5104106,21381,98422,7202.988784804602,16850
50000,9,1,0.15,5465033,25230,114538,8512.818227907663,19318
50000,9,1,0.16,5833677,30104,134314,9946.28933287409,22118
50000,9,1,0.17,6193960,35551,156058,11355.231362842049,25031
50000,9,1,0.18000000000000002,6563245,43706,188728,13561.330005675272,29310
50000,9,1,0.19000000000000003,6925598,52429,223418,15696.210969057096,33758
50000,9,1,0.20000000000000004,7288523,63681,267474,18232.962256581934,38960
50000,9,1,0.21000000000000005,7658028,78190,324442,21128.532869829494,45338
50000,9,1,0.22000000000000006,8020001,93394,382450,23856.414900190503,51233
50000,9,1,0.23000000000000007,8385325,111597,452038,26452.822127943953,57380
50000,9,1,0.24000000000000007,8748359,139533,558200,30524.23582878385,67169
50000,9,1,0.25000000000000006,9108001,174524,690632,34942.431064917815,78312
50000,9,1,0.26000000000000006,9476376,211440,829118,38921.18052962291,88614
50000,9,1,0.2700000000000001,9844348,262002,1017450,43371.15183261823,101209
50000,9,1,0.2800000000000001,10204125,328993,1266406,48854.56950226471,116935
50000,9,1,0.2900000000000001,10569255,415720,1587342,55432.386741618444,136779
50000,9,1,0.3000000000000001,10935345,518046,1962868,60581.571798840596,155633
50000,9,1,0.3100000000000001,11298471,645357,2426836,66555.99759982609,177284
50000,9,1,0.3200000000000001,11669019,818968,3058374,73258.36119660032,204820
50000,9,1,0.3300000000000001,12029151,1007676,3741318,80191.87335738292,232446
50000,9,1,0.34000000000000014,12387254,1216117,4485482,84527.23571486345,256684
50000,9,1,0.35000000000000014,12755503,1541186,5645418,93330.16431054467,294446
50000,9,1,0.36000000000000015,13118723,1846034,6722560,99707.71571830641,326829
50000,9,1,0.37000000000000016,13488633,2215169,8013382,105429.96210104521,356837
50000,9,1,0.38000000000000017,13849970,2641790,9492002,111864.22313092306,389202
50000,9,1,0.3900000000000002,14215593,3070705,10957126,117057.94719367802,414881
50000,9,1,0.4000000000000002,14578637,3572533,12655938,123265.70592295307,441769
50000,9,1,0.4100000000000002,14943964,4039529,14199696,127586.91347224021,456746
50000,9,1,0.4200000000000002,15311438,4548570,15861952,133296.07761230582,473793
50000,9,1,0.4300000000000002,15682032,5060413,17490642,138644.97266356493,483230
50000,9,1,0.4400000000000002,16035772,5576345,19096168,143836.62575726653,491549
50000,9,1,0.45000000000000023,16401352,6040666,20495426,148049.6600419437,493401
50000,9,1,0.46000000000000024,16765811,6479944,21761668,151752.3702430597,490453
50000,9,1,0.47000000000000025,17133309,7028876,23339868,157834.08881094065,492161
50000,9,1,0.48000000000000026,17494085,7497792,24622262,162378.390112518,490603
50000,9,1,0.49000000000000027,17853221,7916369,25703400,165718.09866485812,485519
50000,9,1,0.5000000000000002,18227290,8380354,26850170,169935.76962548136,482006
50000,9,1,0.5100000000000002,18591655,8781324,27787294,172941.93594166415,476032
50000,9,1,0.5200000000000002,18951859,9261210,28905684,177391.4367526726,473612
50000,9,1,0.5300000000000002,19318602,9654103,29710470,180313.43975197198,468855
50000,9,1,0.5400000000000003,19684847,10163741,30844136,185231.52163475042,469373
50000,9,1,0.5500000000000003,20051285,10651200,31837884,189682.15886883362,468799
50000,9,1,0.5600000000000003,20413491,11074200,32592886,192869.9014150459,466435
50000,9,1,0.5700000000000003,20774526,11474433,33252150,195709.65979035053,463398
50000,9,1,0.5800000000000003,21135536,11979283,34149976,200227.90691143283,465001
50000,9,1,0.5900000000000003,21506328,12397458,34741020,203004.61225688492,461919
50000,9,1,0.6000000000000003,21871881,12887467,35496622,207017.4480732828,463315
50000,9,1,0.6100000000000003,22239053,13335691,36073962,210280.69064184092,463026
50000,9,1,0.6200000000000003,22597424,13870852,36866602,214882.77687337017,466624
50000,9,1,0.6300000000000003,22962446,14331668,37369124,218140.10782100077,466862
50000,9,1,0.6400000000000003,23333640,14725913,37654066,220269.4698768022,465806
50000,9,1,0.6500000000000004,23691689,15197567,38100166,223602.93323035265,466971
50000,9,1,0.6600000000000004,24058305,15682383,38539326,227054.70351802852,469597
50000,9,1,0.6700000000000004,24422863,16316261,39269564,232548.3940746105,475893
50000,9,1,0.6800000000000004,24790633,16714833,39361262,234475.38441464465,475746
50000,9,1,0.6900000000000004,25152917,17284283,39818244,238799.7337043009,480924
50000,9,1,0.7000000000000004,25512262,17828197,40174854,242727.33883346472,485282
50000,9,1,0.7100000000000004,25881340,18351023,40385988,246129.77272194476,488653
50000,9,1,0.7200000000000004,26246646,18914838,40640354,250067.5172357407,493423
50000,9,1,0.7300000000000004,26606340,19451317,40795546,253598.9008831872,497498
50000,9,1,0.7400000000000004,26975640,19989798,40862812,256981.914217553,501704
50000,9,1,0.7500000000000004,27336751,20492397,40834744,259897.68777750392,505017
50000,9,1,0.7600000000000005,27701045,21044145,40824176,263319.17001527513,509562
